fold_id,t_end,mse,mae,skill_vs_naive,mode,run_type
94,2046,68.66963958740234,3.065476179122925,-0.0019323616645450237,S5_dynp14_latent16,manual
95,2060,43.761905670166016,2.6488094329833984,0.00621785150651033,S5_dynp14_latent16,manual
96,2074,35.019344329833984,2.09375,0.007381510574070438,S5_dynp14_latent16,manual
97,2088,65.92708587646484,2.7544643878936768,0.00985606971115971,S5_dynp14_latent16,manual
98,2102,48.02231979370117,2.3854167461395264,-0.0050452801821043725,S5_dynp14_latent16,manual
99,2116,51.087799072265625,2.561011791229248,-0.0286750833663747,S5_dynp14_latent16,manual
100,2130,54.5,2.738095283508301,-0.008009268111304868,S5_dynp14_latent16,manual
101,2144,89.53571319580078,3.157738208770752,-0.017795512485001552,S5_dynp14_latent16,manual
102,2158,104.57737731933594,3.261904716491699,0.0017613706210429791,S5_dynp14_latent16,manual
103,2172,87.68006134033203,3.248511791229248,-0.007902974569404364,S5_dynp14_latent16,manual
104,2186,77.19196319580078,3.0252976417541504,-0.011425907193419294,S5_dynp14_latent16,manual
105,2200,79.83333587646484,3.3988094329833984,0.0015261582901149318,S5_dynp14_latent16,manual
106,2214,69.90029907226562,2.9300594329833984,-0.0006178249656112467,S5_dynp14_latent16,manual
107,2228,37.75297546386719,2.2142856121063232,-0.012208731059662803,S5_dynp14_latent16,manual
108,2242,67.15029907226562,2.936011791229248,0.011002267783651098,S5_dynp14_latent16,manual
109,2256,57.4523811340332,2.794642925262451,-0.00901655302543558,S5_dynp14_latent16,manual
110,2270,74.62202453613281,2.8958332538604736,0.008560903383308394,S5_dynp14_latent16,manual
111,2284,45.24553680419922,2.40625,0.009641363778538192,S5_dynp14_latent16,manual
112,2298,31.28125,1.9895833730697632,0.011892439539475497,S5_dynp14_latent16,manual
113,2312,42.3898811340332,2.080357074737549,0.0010520537837438448,S5_dynp14_latent16,manual
114,2326,78.95536041259766,2.988095283508301,0.026869323765553177,S5_dynp14_latent16,manual
115,2340,38.34821319580078,2.297619104385376,0.008235898240323003,S5_dynp14_latent16,manual
