fold_id,t_end,mse,mae,skill_vs_naive,mode,target_granularity,aux_source,lag_window,mollified,run_type
31,1164,90.61607360839844,3.3809523582458496,-0.014223879288091323,S2_y_small_lag,drug,y_small_history,1..14,False,manual
32,1178,63.7648811340332,3.0,-0.02065124261725093,S2_y_small_lag,drug,y_small_history,1..14,False,manual
33,1192,30.366071701049805,1.9642857313156128,-0.03589016884148144,S2_y_small_lag,drug,y_small_history,1..14,False,manual
34,1206,35.157737731933594,1.9821428060531616,0.03389900332072682,S2_y_small_lag,drug,y_small_history,1..14,False,manual
35,1220,40.0461311340332,1.7276785373687744,0.020064044910781953,S2_y_small_lag,drug,y_small_history,1..14,False,manual
36,1234,46.55356979370117,2.080357074737549,0.02778302463615767,S2_y_small_lag,drug,y_small_history,1..14,False,manual
37,1248,17.688987731933594,1.3407738208770752,0.014916685414227637,S2_y_small_lag,drug,y_small_history,1..14,False,manual
38,1262,20.6011905670166,1.648809552192688,-0.0024620327943103426,S2_y_small_lag,drug,y_small_history,1..14,False,manual
39,1276,24.471725463867188,1.6026785373687744,-0.0024993270561706193,S2_y_small_lag,drug,y_small_history,1..14,False,manual
40,1290,38.375,2.047619104385376,-0.029173524566080244,S2_y_small_lag,drug,y_small_history,1..14,False,manual
41,1304,38.244049072265625,1.976190447807312,-0.01392673596727434,S2_y_small_lag,drug,y_small_history,1..14,False,manual
42,1318,8896.1533203125,25.912202835083008,-425.46704831708985,S2_y_small_lag,drug,y_small_history,1..14,False,manual
43,1332,25.967262268066406,1.851190447807312,0.00484743403817367,S2_y_small_lag,drug,y_small_history,1..14,False,manual
44,1346,17.907737731933594,1.5535714626312256,-0.005094730121469215,S2_y_small_lag,drug,y_small_history,1..14,False,manual
45,1360,30.019344329833984,1.4895833730697632,-0.000495900414602346,S2_y_small_lag,drug,y_small_history,1..14,False,manual
46,1374,35.168155670166016,2.081845283508301,-0.008491939827765638,S2_y_small_lag,drug,y_small_history,1..14,False,manual
47,1388,9066.2021484375,30.279762268066406,-377.1335539145084,S2_y_small_lag,drug,y_small_history,1..14,False,manual
48,1402,25.196428298950195,1.6309523582458496,-0.01932453295373726,S2_y_small_lag,drug,y_small_history,1..14,False,manual
49,1416,27.516368865966797,1.819940447807312,0.04508364262562281,S2_y_small_lag,drug,y_small_history,1..14,False,manual
50,1430,22.754465103149414,1.5639880895614624,0.051426729014914074,S2_y_small_lag,drug,y_small_history,1..14,False,manual
51,1444,33.186012268066406,1.8020833730697632,-0.011979835117173376,S2_y_small_lag,drug,y_small_history,1..14,False,manual
52,1458,64.0610122680664,2.873511791229248,0.022080338068417027,S2_y_small_lag,drug,y_small_history,1..14,False,manual
53,1472,41.79166793823242,2.4315476417541504,-0.28784337060897225,S2_y_small_lag,drug,y_small_history,1..14,False,manual
54,1486,48.81547546386719,3.3035714626312256,0.053357567741310286,S2_y_small_lag,drug,y_small_history,1..14,False,manual
55,1500,24.077381134033203,1.75,0.009791884604016587,S2_y_small_lag,drug,y_small_history,1..14,False,manual
56,1514,72.8764877319336,3.03125,-0.038443558835916436,S2_y_small_lag,drug,y_small_history,1..14,False,manual
57,1528,51.10268020629883,2.450892925262451,-0.06520059985941784,S2_y_small_lag,drug,y_small_history,1..14,False,manual
58,1542,28.735118865966797,1.7946428060531616,-0.11380286588316779,S2_y_small_lag,drug,y_small_history,1..14,False,manual
59,1556,40.537200927734375,2.46875,-0.36436938328718815,S2_y_small_lag,drug,y_small_history,1..14,False,manual
60,1570,29.901784896850586,1.9880952835083008,-0.004047341762034362,S2_y_small_lag,drug,y_small_history,1..14,False,manual
61,1584,36.712799072265625,2.081845283508301,0.03269942777333135,S2_y_small_lag,drug,y_small_history,1..14,False,manual
62,1598,47.998512268066406,2.355654716491699,-0.0002481040233950349,S2_y_small_lag,drug,y_small_history,1..14,False,manual
63,1612,84.85862731933594,2.686011791229248,0.004417138727407899,S2_y_small_lag,drug,y_small_history,1..14,False,manual
64,1626,56.4375,2.4940476417541504,-0.003492647046355213,S2_y_small_lag,drug,y_small_history,1..14,False,manual
65,1640,61.82589340209961,2.653273820877075,0.004313744908310269,S2_y_small_lag,drug,y_small_history,1..14,False,manual
66,1654,57.037200927734375,2.5580356121063232,0.004519156898972976,S2_y_small_lag,drug,y_small_history,1..14,False,manual
67,1668,51.6086311340332,2.5223214626312256,0.004392291820380367,S2_y_small_lag,drug,y_small_history,1..14,False,manual
68,1682,64.55506134033203,2.7247023582458496,-0.00041511731704857446,S2_y_small_lag,drug,y_small_history,1..14,False,manual
69,1696,43.657737731933594,2.2857143878936768,0.01659235222459121,S2_y_small_lag,drug,y_small_history,1..14,False,manual
70,1710,60.90922546386719,2.269345283508301,-0.007978929076978503,S2_y_small_lag,drug,y_small_history,1..14,False,manual
71,1724,9566.732421875,30.252975463867188,-198.73419103782695,S2_y_small_lag,drug,y_small_history,1..14,False,manual
72,1738,58.806549072265625,2.172619104385376,-0.02585536447822223,S2_y_small_lag,drug,y_small_history,1..14,False,manual
73,1752,53.27827453613281,2.501488208770752,-0.030628450628187975,S2_y_small_lag,drug,y_small_history,1..14,False,manual
74,1766,91.77678680419922,2.6934523582458496,0.028495806240696364,S2_y_small_lag,drug,y_small_history,1..14,False,manual
75,1780,67.05803680419922,2.4627976417541504,0.018684277455898735,S2_y_small_lag,drug,y_small_history,1..14,False,manual
76,1794,62.85268020629883,2.325892925262451,-0.003802598958440262,S2_y_small_lag,drug,y_small_history,1..14,False,manual
77,1808,59.220237731933594,2.6160714626312256,-0.018842799689180012,S2_y_small_lag,drug,y_small_history,1..14,False,manual
78,1822,10438.1279296875,28.247024536132812,-113.20791581572921,S2_y_small_lag,drug,y_small_history,1..14,False,manual
79,1836,92.12946319580078,3.0669643878936768,-0.008289612313103989,S2_y_small_lag,drug,y_small_history,1..14,False,manual
80,1850,6643.99853515625,27.51339340209961,-49.981628417661454,S2_y_small_lag,drug,y_small_history,1..14,False,manual
81,1864,99.57142639160156,3.2767856121063232,-0.024325222885064113,S2_y_small_lag,drug,y_small_history,1..14,False,manual
82,1878,104.29612731933594,3.528273820877075,-0.03835667090304806,S2_y_small_lag,drug,y_small_history,1..14,False,manual
83,1892,77.93006134033203,2.938988208770752,-0.09405233997376272,S2_y_small_lag,drug,y_small_history,1..14,False,manual
84,1906,109.36012268066406,3.5208332538604736,-0.24629033420618573,S2_y_small_lag,drug,y_small_history,1..14,False,manual
85,1920,94.69940185546875,3.3541667461395264,-0.030875332622410046,S2_y_small_lag,drug,y_small_history,1..14,False,manual
86,1934,78.75743865966797,2.7455356121063232,-0.006886950503146139,S2_y_small_lag,drug,y_small_history,1..14,False,manual
87,1948,100.0952377319336,3.0982143878936768,-0.1321999668788989,S2_y_small_lag,drug,y_small_history,1..14,False,manual
88,1962,85.70684814453125,3.0104167461395264,-0.042179355776245764,S2_y_small_lag,drug,y_small_history,1..14,False,manual
89,1976,70.19047546386719,2.675595283508301,0.030721473572111413,S2_y_small_lag,drug,y_small_history,1..14,False,manual
90,1990,65.73213958740234,2.6517856121063232,-0.023471322371187764,S2_y_small_lag,drug,y_small_history,1..14,False,manual
91,2004,4331.23828125,15.440476417541504,-53.838198912768284,S2_y_small_lag,drug,y_small_history,1..14,False,manual
92,2018,86.98809814453125,3.0,-0.009742291172000206,S2_y_small_lag,drug,y_small_history,1..14,False,manual
93,2032,85.23512268066406,2.761904716491699,-0.0019592663450669345,S2_y_small_lag,drug,y_small_history,1..14,False,manual
94,2046,68.30208587646484,2.751488208770752,0.0034304734959549332,S2_y_small_lag,drug,y_small_history,1..14,False,manual
95,2060,45.09375,2.388392925262451,-0.024026789335618526,S2_y_small_lag,drug,y_small_history,1..14,False,manual
96,2074,35.34375,1.766369104385376,-0.0018137234442623384,S2_y_small_lag,drug,y_small_history,1..14,False,manual
97,2088,67.16517639160156,2.418154716491699,-0.008738530556898327,S2_y_small_lag,drug,y_small_history,1..14,False,manual
98,2102,48.063987731933594,2.0669643878936768,-0.005917336443345356,S2_y_small_lag,drug,y_small_history,1..14,False,manual
99,2116,48.498512268066406,2.1770832538604736,0.023461334086281926,S2_y_small_lag,drug,y_small_history,1..14,False,manual
100,2130,56.77231979370117,2.486607074737549,-0.05003714723357189,S2_y_small_lag,drug,y_small_history,1..14,False,manual
101,2144,78.17411041259766,2.715773820877075,0.11135729050985499,S2_y_small_lag,drug,y_small_history,1..14,False,manual
102,2158,95.90029907226562,2.8675594329833984,0.084588028913686,S2_y_small_lag,drug,y_small_history,1..14,False,manual
103,2172,88.13838958740234,3.200892925262451,-0.01317156581454837,S2_y_small_lag,drug,y_small_history,1..14,False,manual
104,2186,80.98661041259766,2.876488208770752,-0.06114616750073254,S2_y_small_lag,drug,y_small_history,1..14,False,manual
105,2200,74.20387268066406,2.998511791229248,0.0719337353024726,S2_y_small_lag,drug,y_small_history,1..14,False,manual
106,2214,73.00595092773438,2.8214285373687744,-0.04507501107159384,S2_y_small_lag,drug,y_small_history,1..14,False,manual
107,2228,42.49256134033203,2.0401785373687744,-0.1392834886600629,S2_y_small_lag,drug,y_small_history,1..14,False,manual
108,2242,66.34077453613281,2.561011791229248,0.022925043131937106,S2_y_small_lag,drug,y_small_history,1..14,False,manual
109,2256,53.42856979370117,2.4315476417541504,0.06165227163432063,S2_y_small_lag,drug,y_small_history,1..14,False,manual
110,2270,11961.4091796875,39.70089340209961,-157.92102613256912,S2_y_small_lag,drug,y_small_history,1..14,False,manual
111,2284,115.31696319580078,4.549107074737549,-1.5241196915845725,S2_y_small_lag,drug,y_small_history,1..14,False,manual
112,2298,31.401784896850586,1.8065476417541504,0.008085000806132281,S2_y_small_lag,drug,y_small_history,1..14,False,manual
113,2312,43.313987731933594,1.9122023582458496,-0.020725180861916437,S2_y_small_lag,drug,y_small_history,1..14,False,manual
114,2326,79.88838958740234,2.813988208770752,0.015369669947504327,S2_y_small_lag,drug,y_small_history,1..14,False,manual
115,2340,37.83928680419922,2.107142925262451,0.021397787245461486,S2_y_small_lag,drug,y_small_history,1..14,False,manual
116,2354,28.431547164916992,1.9732142686843872,-0.05035730479827416,S2_y_small_lag,drug,y_small_history,1..14,False,manual
117,2368,33.068450927734375,1.8095238208770752,0.011872535864049683,S2_y_small_lag,drug,y_small_history,1..14,False,manual
118,2382,30.962797164916992,1.805059552192688,-0.029590783052741765,S2_y_small_lag,drug,y_small_history,1..14,False,manual
119,2396,45.14731979370117,2.153273820877075,0.11068447867723252,S2_y_small_lag,drug,y_small_history,1..14,False,manual
120,2410,50.42856979370117,2.6666667461395264,0.15864742784231622,S2_y_small_lag,drug,y_small_history,1..14,False,manual
121,2424,52.061012268066406,3.0044643878936768,-0.2524612881348467,S2_y_small_lag,drug,y_small_history,1..14,False,manual
122,2438,39.188987731933594,2.409226179122925,-0.24209982614738923,S2_y_small_lag,drug,y_small_history,1..14,False,manual
123,2452,64.32440185546875,2.1458332538604736,0.10693778371189833,S2_y_small_lag,drug,y_small_history,1..14,False,manual
124,2466,35.56547546386719,2.0386905670166016,0.047694944546700646,S2_y_small_lag,drug,y_small_history,1..14,False,manual
125,2480,34.6726188659668,2.139880895614624,0.16839172353318776,S2_y_small_lag,drug,y_small_history,1..14,False,manual
126,2494,62.96577453613281,2.391369104385376,-0.4290587368499428,S2_y_small_lag,drug,y_small_history,1..14,False,manual
127,2508,1059.59375,8.290178298950195,-24.869101849977987,S2_y_small_lag,drug,y_small_history,1..14,False,manual
128,2522,56.738094329833984,2.330357074737549,-0.30943058826760916,S2_y_small_lag,drug,y_small_history,1..14,False,manual
129,2536,35.33481979370117,2.3675594329833984,-0.060612802360395346,S2_y_small_lag,drug,y_small_history,1..14,False,manual
