fold_id,t_end,mse,mae,skill_vs_naive,mode,target_granularity,aux_source,lag_window,mollified,run_type
102,2158,144.58035278320312,3.404761791229248,-0.3800852239459014,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
103,2172,108.93154907226562,2.982142925262451,-0.25219383581665045,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
104,2186,103.71577453613281,2.876488208770752,-0.3589604021909736,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
105,2200,94.4702377319336,2.988095283508301,-0.1815372633483745,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
106,2214,91.62202453613281,2.6517856121063232,-0.3115627848102649,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
107,2228,39.811012268066406,1.6889880895614624,-0.06738750296987517,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
108,2242,65.40029907226562,2.2752976417541504,0.036776479593430556,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
109,2256,95.83184814453125,2.971726179122925,-0.6830620276514863,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
110,2270,84.96428680419922,2.6160714626312256,-0.1288479008372161,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
111,2284,50.98214340209961,2.0416667461395264,-0.11592456577207311,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
112,2298,40.436012268066406,1.8080357313156128,-0.27728685512730267,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
113,2312,51.45981979370117,1.8645833730697632,-0.21268755467928857,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
114,2326,80.37202453613281,2.690476179122925,0.009408833314636489,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
115,2340,34.81547546386719,1.7083333730697632,0.09959980209614316,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
116,2354,35.00446319580078,1.694940447807312,-0.2931830056586031,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
117,2368,50.8601188659668,2.092261791229248,-0.5197651801261436,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
118,2382,48.59672546386719,1.9776785373687744,-0.615963194721793,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
119,2396,71.64732360839844,2.659226179122925,-0.4113147189542248,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
120,2410,84.02529907226562,2.763392925262451,-0.4018819448970281,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
121,2424,71.16368865966797,2.4910714626312256,-0.7120252043540467,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
122,2438,41.53868865966797,1.8660714626312256,-0.3165738884477787,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
123,2452,72.02678680419922,2.2738094329833984,0.0,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
124,2466,56.88393020629883,2.154761791229248,-0.5231303280212294,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
125,2480,57.029762268066406,2.345238208770752,-0.3678350196272757,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
126,2494,11801.8408203125,42.33481979370117,-266.8522397195578,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
127,2508,53.779762268066406,2.1636905670166016,-0.31298825382861417,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
128,2522,58.38393020629883,2.267857074737549,-0.34741402541625677,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
129,2536,49.7648811340332,2.282738208770752,-0.49374668802210175,S8_y_large_lag_mollified,drug,y_large_history,1..14,True,manual
