run_id,fold_id,t_end,fit_fold_id,fit_t_end,mse_recalc,mae_recalc,naive_mse_recalc,skill_recalc,mse_saved,mae_saved,skill_saved,stage1_signature_ckpt
RUN_S11_LATENT16_E05_CAP_200_300,29,1136,26,1094,3.077380895614624,0.5565476417541504,4.465773582458496,0.31089634555084955,3.077380895614624,0.5565476417541504,0.3108963455508495,159d614cc5a758edb3e2
RUN_S11_LATENT16_E05_CAP_200_300,30,1150,26,1094,5.230654716491699,0.7723214030265808,5.385416507720947,0.02873719999323532,5.230654716491699,0.7723214030265808,0.0287371999932353,159d614cc5a758edb3e2
RUN_S11_LATENT16_E05_CAP_200_300,31,1164,26,1094,2.7113094329833984,0.6041666865348816,3.2232143878936768,0.15881815272138966,2.7113094329833984,0.6041666865348816,0.1588181527213896,159d614cc5a758edb3e2
RUN_S11_LATENT16_E05_CAP_200_300,32,1178,26,1094,1.5104166269302368,0.3913690447807312,2.141369104385376,0.2946490991034624,1.5104166269302368,0.3913690447807312,0.2946490991034624,159d614cc5a758edb3e2
RUN_S11_LATENT16_E05_CAP_200_300,33,1192,33,1192,1.1592261791229248,0.3675595223903656,2.5625,0.5476190520495903,1.1592261791229248,0.3675595223903656,0.5476190520495903,f413c2297f488685119b
RUN_S11_LATENT16_E05_CAP_200_300,34,1206,33,1192,1.2455357313156128,0.3645833432674408,2.296130895614624,0.4575502060032992,1.2455357313156128,0.3645833432674408,0.4575502060032992,f413c2297f488685119b
RUN_S11_LATENT16_E05_CAP_200_300,35,1220,33,1192,1.7068452835083008,0.4598214328289032,2.065476179122925,0.1736310973902936,1.7068452835083008,0.4598214328289032,0.1736310973902936,f413c2297f488685119b
RUN_S11_LATENT16_E05_CAP_200_300,36,1234,33,1192,1.9241071939468384,0.4300595223903656,3.1934523582458496,0.3974836703047787,1.9241071939468384,0.4300595223903656,0.3974836703047787,f413c2297f488685119b
RUN_S11_LATENT16_E05_CAP_200_300,37,1248,33,1192,0.855654776096344,0.3258928656578064,1.6339285373687744,0.4763205632761255,0.855654776096344,0.3258928656578064,0.4763205632761255,f413c2297f488685119b
RUN_S11_LATENT16_E05_CAP_200_300,38,1262,33,1192,1.4657738208770752,0.3854166567325592,2.1309523582458496,0.3121508253316061,1.4657738208770752,0.3854166567325592,0.3121508253316061,f413c2297f488685119b
RUN_S11_LATENT16_E05_CAP_200_300,39,1276,33,1192,1.2946428060531616,0.3720238208770752,2.3988094329833984,0.4602977676125716,1.2946428060531616,0.3720238208770752,0.4602977676125716,f413c2297f488685119b
RUN_S11_LATENT16_E05_CAP_200_300,40,1290,40,1290,1.6815476417541504,0.4017857015132904,3.4300594329833984,0.5097613686852145,1.6815476417541504,0.4017857015132904,0.5097613686852145,3f663fb96ccce81736ea
RUN_S11_LATENT16_E05_CAP_200_300,41,1304,40,1290,1.6130952835083008,0.4136904776096344,3.3363094329833984,0.5165030954380521,1.6130952835083008,0.4136904776096344,0.5165030954380521,3f663fb96ccce81736ea
RUN_S11_LATENT16_E05_CAP_200_300,42,1318,40,1290,2.543154716491699,0.543154776096344,4.364583492279053,0.4173201816414924,2.543154716491699,0.543154776096344,0.4173201816414924,3f663fb96ccce81736ea
RUN_S11_LATENT16_E05_CAP_200_300,43,1332,40,1290,4.614583492279053,0.7336309552192688,1.8080357313156128,-1.552263438356532,4.614583492279053,0.7336309552192688,-1.552263438356532,3f663fb96ccce81736ea
RUN_S11_LATENT16_E05_CAP_200_300,44,1346,44,1346,1.7202380895614624,0.4732142984867096,2.0,0.1398809552192688,1.7202380895614624,0.4732142984867096,0.1398809552192688,3ed76f18e6f47ac5b77d
RUN_S11_LATENT16_E05_CAP_200_300,45,1360,44,1346,2.800595283508301,0.5208333134651184,2.907738208770752,0.03684751431173228,2.800595283508301,0.5208333134651184,0.0368475143117322,3ed76f18e6f47ac5b77d
RUN_S11_LATENT16_E05_CAP_200_300,46,1374,44,1346,2.7708332538604736,0.5773809552192688,2.9449405670166016,0.05912082406895869,2.7708332538604736,0.5773809552192688,0.0591208240689586,3ed76f18e6f47ac5b77d
RUN_S11_LATENT16_E05_CAP_200_300,47,1388,44,1346,1.6532738208770752,0.4211309552192688,2.3645832538604736,0.3008180963060184,1.6532738208770752,0.4211309552192688,0.3008180963060184,3ed76f18e6f47ac5b77d
RUN_S11_LATENT16_E05_CAP_200_300,48,1402,44,1346,2.2738094329833984,0.4702380895614624,2.863095283508301,0.20582125014114772,2.2738094329833984,0.4702380895614624,0.2058212501411477,3ed76f18e6f47ac5b77d
RUN_S11_LATENT16_E05_CAP_200_300,49,1416,44,1346,1.648809552192688,0.4077380895614624,2.5535714626312256,0.3543123518095169,1.648809552192688,0.4077380895614624,0.3543123518095169,3ed76f18e6f47ac5b77d
RUN_S11_LATENT16_E05_CAP_200_300,50,1430,44,1346,2.232142925262451,0.550595223903656,2.782738208770752,0.1978609708138952,2.232142925262451,0.550595223903656,0.1978609708138952,3ed76f18e6f47ac5b77d
RUN_S11_LATENT16_E05_CAP_200_300,51,1444,51,1444,3.389880895614624,0.5178571343421936,4.288690567016602,0.20957671283503865,3.389880895614624,0.5178571343421936,0.2095767128350386,e8ae5d8b80d4e3d514e4
RUN_S11_LATENT16_E05_CAP_200_300,52,1458,51,1444,2.575892925262451,0.6235119104385376,4.120535850524902,0.3748645761850813,2.575892925262451,0.6235119104385376,0.3748645761850813,e8ae5d8b80d4e3d514e4
RUN_S11_LATENT16_E05_CAP_200_300,53,1472,51,1444,4.010416507720947,0.7038690447807312,3.0669643878936768,-0.30761756593959433,4.010416507720947,0.7038690447807312,-0.3076175659395943,e8ae5d8b80d4e3d514e4
RUN_S11_LATENT16_E05_CAP_200_300,54,1486,51,1444,3.392857074737549,0.5952380895614624,4.263392925262451,0.20418851036849084,3.392857074737549,0.5952380895614624,0.2041885103684908,e8ae5d8b80d4e3d514e4
RUN_S11_LATENT16_E05_CAP_200_300,55,1500,51,1444,13.691964149475098,1.319940447807312,2.860119104385376,-3.787200689817925,13.691964149475098,1.319940447807312,-3.787200689817925,e8ae5d8b80d4e3d514e4
RUN_S11_LATENT16_E05_CAP_200_300,56,1514,56,1514,4.282738208770752,0.6934523582458496,4.2589287757873535,-0.005590474562232384,4.282738208770752,0.6934523582458496,-0.0055904745622323,350a1ec373777cfb533e
RUN_S11_LATENT16_E05_CAP_200_300,57,1528,56,1514,5.470238208770752,0.8125,3.611607074737549,-0.5146271716638133,5.470238208770752,0.8125,-0.5146271716638133,350a1ec373777cfb533e
RUN_S11_LATENT16_E05_CAP_200_300,58,1542,58,1542,3.174107074737549,0.555059552192688,3.0625,-0.036443126444913876,3.174107074737549,0.555059552192688,-0.0364431264449138,3065da01cc5612bcbca7
RUN_S11_LATENT16_E05_CAP_200_300,59,1556,58,1542,2.2544643878936768,0.4895833432674408,2.168154716491699,-0.03980789320313627,2.2544643878936768,0.4895833432674408,-0.0398078932031362,3065da01cc5612bcbca7
RUN_S11_LATENT16_E05_CAP_200_300,60,1570,58,1542,3.625,0.6041666865348816,3.581845283508301,-0.012048179939651238,3.625,0.6041666865348816,-0.0120481799396512,3065da01cc5612bcbca7
RUN_S11_LATENT16_E05_CAP_200_300,61,1584,58,1542,3.267857074737549,0.5952380895614624,3.1666667461395264,-0.031954839807941005,3.267857074737549,0.5952380895614624,-0.031954839807941,3065da01cc5612bcbca7
RUN_S11_LATENT16_E05_CAP_200_300,62,1598,58,1542,5.0714287757873535,0.711309552192688,4.904761791229248,-0.0339806481236542,5.0714287757873535,0.711309552192688,-0.0339806481236542,3065da01cc5612bcbca7
RUN_S11_LATENT16_E05_CAP_200_300,63,1612,58,1542,4.395833492279053,0.6458333134651184,4.308035850524902,-0.020379970083919563,4.395833492279053,0.6458333134651184,-0.0203799700839195,3065da01cc5612bcbca7
RUN_S11_LATENT16_E05_CAP_200_300,64,1626,58,1542,4.075892925262451,0.680059552192688,4.127976417541504,0.012617197147185233,4.075892925262451,0.680059552192688,0.0126171971471852,3065da01cc5612bcbca7
RUN_S11_LATENT16_E05_CAP_200_300,65,1640,65,1640,4.688988208770752,0.644345223903656,4.194940567016602,-0.1177722625294575,4.688988208770752,0.644345223903656,-0.1177722625294575,6638ec10af5fde9a6d10
RUN_S11_LATENT16_E05_CAP_200_300,66,1654,65,1640,3.985119104385376,0.6934523582458496,4.96875,0.19796345068973564,3.985119104385376,0.6934523582458496,0.1979634506897356,6638ec10af5fde9a6d10
RUN_S11_LATENT16_E05_CAP_200_300,67,1668,65,1640,4.202381134033203,0.6458333134651184,5.03720235824585,0.1657311270900309,4.202381134033203,0.6458333134651184,0.1657311270900309,6638ec10af5fde9a6d10
RUN_S11_LATENT16_E05_CAP_200_300,68,1682,65,1640,4.659226417541504,0.805059552192688,5.434523582458496,0.1426614777088261,4.659226417541504,0.805059552192688,0.1426614777088261,6638ec10af5fde9a6d10
RUN_S11_LATENT16_E05_CAP_200_300,69,1696,65,1640,3.7767856121063232,0.613095223903656,3.8363094329833984,0.015515907128165418,3.7767856121063232,0.613095223903656,0.0155159071281654,6638ec10af5fde9a6d10
RUN_S11_LATENT16_E05_CAP_200_300,70,1710,65,1640,5.126488208770752,0.9330357313156128,5.700892925262451,0.10075697334119904,5.126488208770752,0.9330357313156128,0.100756973341199,6638ec10af5fde9a6d10
RUN_S11_LATENT16_E05_CAP_200_300,71,1724,65,1640,4.34970235824585,0.6532738208770752,4.763392925262451,0.08684787786928327,4.34970235824585,0.6532738208770752,0.0868478778692832,6638ec10af5fde9a6d10
RUN_S11_LATENT16_E05_CAP_200_300,72,1738,72,1738,13.572916984558105,1.233630895614624,10.450892448425293,-0.2987328165072858,13.572916984558104,1.233630895614624,-0.2987328165072858,e3aa4b31cb21eca7ce4c
RUN_S11_LATENT16_E05_CAP_200_300,73,1752,72,1738,2.3229167461395264,0.53125,2.9330356121063232,0.20801618072705486,2.3229167461395264,0.53125,0.2080161807270548,e3aa4b31cb21eca7ce4c
RUN_S11_LATENT16_E05_CAP_200_300,74,1766,72,1738,2.970238208770752,0.538690447807312,5.072916507720947,0.4144910123693012,2.970238208770752,0.538690447807312,0.4144910123693012,e3aa4b31cb21eca7ce4c
RUN_S11_LATENT16_E05_CAP_200_300,75,1780,72,1738,2.8199405670166016,0.6235119104385376,3.376488208770752,0.1648303229101954,2.8199405670166016,0.6235119104385376,0.1648303229101954,e3aa4b31cb21eca7ce4c
RUN_S11_LATENT16_E05_CAP_200_300,76,1794,72,1738,3.1815476417541504,0.6904761791229248,3.550595283508301,0.10393965301207153,3.1815476417541504,0.6904761791229248,0.1039396530120715,e3aa4b31cb21eca7ce4c
RUN_S11_LATENT16_E05_CAP_200_300,77,1808,72,1738,4.815476417541504,0.7797619104385376,5.190476417541504,0.07224770326143215,4.815476417541504,0.7797619104385376,0.0722477032614321,e3aa4b31cb21eca7ce4c
RUN_S11_LATENT16_E05_CAP_200_300,78,1822,72,1738,3.8526785373687744,0.7247023582458496,6.363095283508301,0.3945276055579361,3.8526785373687744,0.7247023582458496,0.3945276055579361,e3aa4b31cb21eca7ce4c
RUN_S11_LATENT16_E05_CAP_200_300,79,1836,79,1836,8.851190567016602,1.0446428060531616,9.25,0.04311453329550252,8.851190567016602,1.0446428060531616,0.0431145332955025,0c91ecdbf4603b4c61b2
RUN_S11_LATENT16_E05_CAP_200_300,80,1850,79,1836,9.065476417541504,0.9583333134651184,11.471726417541504,0.2097548278627518,9.065476417541504,0.9583333134651184,0.2097548278627518,0c91ecdbf4603b4c61b2
RUN_S11_LATENT16_E05_CAP_200_300,81,1864,79,1836,6.947916507720947,0.918154776096344,7.760416507720947,0.1046979887215631,6.947916507720947,0.918154776096344,0.1046979887215631,0c91ecdbf4603b4c61b2
RUN_S11_LATENT16_E05_CAP_200_300,82,1878,79,1836,5.188988208770752,0.8526785969734192,7.822916507720947,0.33669390391046605,5.188988208770752,0.8526785969734192,0.336693903910466,0c91ecdbf4603b4c61b2
RUN_S11_LATENT16_E05_CAP_200_300,83,1892,79,1836,3.6458332538604736,0.6428571343421936,7.589285850524902,0.5196078622327402,3.6458332538604736,0.6428571343421936,0.5196078622327402,0c91ecdbf4603b4c61b2
RUN_S11_LATENT16_E05_CAP_200_300,84,1906,79,1836,3.266369104385376,0.6711309552192688,5.229166507720947,0.37535569013483694,3.266369104385376,0.6711309552192688,0.3753556901348369,0c91ecdbf4603b4c61b2
RUN_S11_LATENT16_E05_CAP_200_300,85,1920,79,1836,4.132440567016602,0.8110119104385376,7.91220235824585,0.47771298307229193,4.132440567016602,0.8110119104385376,0.4777129830722919,0c91ecdbf4603b4c61b2
RUN_S11_LATENT16_E05_CAP_200_300,86,1934,86,1934,5.125,0.7440476417541504,5.547618865966797,0.07618022726100637,5.125,0.7440476417541504,0.0761802272610063,f23ddfd2b7af998dd0f1
RUN_S11_LATENT16_E05_CAP_200_300,87,1948,86,1934,4.46279764175415,0.793154776096344,5.002976417541504,0.1079714815151579,4.46279764175415,0.793154776096344,0.1079714815151579,f23ddfd2b7af998dd0f1
RUN_S11_LATENT16_E05_CAP_200_300,88,1962,86,1934,3.1011905670166016,0.699404776096344,5.47470235824585,0.4335417043548182,3.1011905670166016,0.699404776096344,0.4335417043548182,f23ddfd2b7af998dd0f1
RUN_S11_LATENT16_E05_CAP_200_300,89,1976,86,1934,8.782737731933594,1.0654761791229248,4.822916507720947,-0.8210428726836589,8.782737731933594,1.0654761791229248,-0.8210428726836589,f23ddfd2b7af998dd0f1
RUN_S11_LATENT16_E05_CAP_200_300,90,1990,90,1990,3.300595283508301,0.7023809552192688,5.918154716491699,0.44229317386536593,3.300595283508301,0.7023809552192688,0.4422931738653659,7f5f50738b21a3965c29
RUN_S11_LATENT16_E05_CAP_200_300,91,2004,90,1990,4.605654716491699,0.9122023582458496,6.891368865966797,0.33167781233756854,4.605654716491699,0.9122023582458496,0.3316778123375685,7f5f50738b21a3965c29
RUN_S11_LATENT16_E05_CAP_200_300,92,2018,90,1990,3.815476179122925,0.7708333134651184,7.175595283508301,0.46827043215605413,3.815476179122925,0.7708333134651184,0.4682704321560541,7f5f50738b21a3965c29
RUN_S11_LATENT16_E05_CAP_200_300,93,2032,90,1990,5.479166507720947,0.8571428656578064,9.3005952835083,0.4108800199664061,5.479166507720947,0.8571428656578064,0.4108800199664061,7f5f50738b21a3965c29
RUN_S11_LATENT16_E05_CAP_200_300,94,2046,90,1990,4.145833492279053,0.773809552192688,7.641368865966797,0.4574488465353628,4.145833492279053,0.773809552192688,0.4574488465353628,7f5f50738b21a3965c29
RUN_S11_LATENT16_E05_CAP_200_300,95,2060,90,1990,10.549107551574707,1.233630895614624,7.833333492279053,-0.3466945537263879,10.549107551574709,1.233630895614624,-0.3466945537263879,7f5f50738b21a3965c29
RUN_S11_LATENT16_E05_CAP_200_300,96,2074,90,1990,2.065476179122925,0.5357142686843872,3.779761791229248,0.4535432936764002,2.065476179122925,0.5357142686843872,0.4535432936764002,7f5f50738b21a3965c29
RUN_S11_LATENT16_E05_CAP_200_300,97,2088,97,2088,9.635416984558105,1.0580357313156128,9.767857551574707,0.01355881433746442,9.635416984558104,1.0580357313156128,0.0135588143374644,6d54ba9e06e5bf65de0d
RUN_S11_LATENT16_E05_CAP_200_300,98,2102,97,2088,38.66666793823242,2.065476179122925,26.897321701049805,-0.4375657311903758,38.66666793823242,2.065476179122925,-0.4375657311903758,6d54ba9e06e5bf65de0d
RUN_S11_LATENT16_E05_CAP_200_300,99,2116,97,2088,2.547619104385376,0.6279761791229248,4.769345283508301,0.46583462656925456,2.547619104385376,0.6279761791229248,0.4658346265692545,6d54ba9e06e5bf65de0d
RUN_S11_LATENT16_E05_CAP_200_300,100,2130,97,2088,4.6473212242126465,0.757440447807312,6.261904716491699,0.2578422325761036,4.6473212242126465,0.757440447807312,0.2578422325761036,6d54ba9e06e5bf65de0d
RUN_S11_LATENT16_E05_CAP_200_300,101,2144,97,2088,5.58779764175415,0.7991071343421936,8.770833015441895,0.36291140967838564,5.58779764175415,0.7991071343421936,0.3629114096783856,6d54ba9e06e5bf65de0d
RUN_S11_LATENT16_E05_CAP_200_300,102,2158,97,2088,11.514881134033203,1.1220238208770752,16.264881134033203,0.292040252914049,11.514881134033203,1.1220238208770752,0.292040252914049,6d54ba9e06e5bf65de0d
RUN_S11_LATENT16_E05_CAP_200_300,103,2172,97,2088,7.879464149475098,0.8348214030265808,9.183035850524902,0.14195432994800872,7.879464149475098,0.8348214030265808,0.1419543299480087,6d54ba9e06e5bf65de0d
RUN_S11_LATENT16_E05_CAP_200_300,104,2186,104,2186,26.363094329833984,1.8184523582458496,43.48660659790039,0.393765198245962,26.363094329833984,1.8184523582458496,0.393765198245962,e6ead02fa9463b001365
RUN_S11_LATENT16_E05_CAP_200_300,105,2200,104,2186,9.177083015441895,1.069940447807312,14.7693452835083,0.37863982192296775,9.177083015441896,1.069940447807312,0.3786398219229677,e6ead02fa9463b001365
RUN_S11_LATENT16_E05_CAP_200_300,106,2214,104,2186,6.614583492279053,0.918154776096344,11.732142448425293,0.43619986533944,6.614583492279053,0.918154776096344,0.43619986533944,e6ead02fa9463b001365
RUN_S11_LATENT16_E05_CAP_200_300,107,2228,104,2186,12.132440567016602,1.0967261791229248,13.526785850524902,0.10308031034986731,12.132440567016602,1.0967261791229248,0.1030803103498673,e6ead02fa9463b001365
RUN_S11_LATENT16_E05_CAP_200_300,108,2242,104,2186,7.305059432983398,0.9508928656578064,9.5431547164917,0.23452362976370988,7.305059432983398,0.9508928656578064,0.2345236297637098,e6ead02fa9463b001365
RUN_S11_LATENT16_E05_CAP_200_300,109,2256,104,2186,6.183035850524902,0.90625,9.005952835083008,0.3134501186327928,6.183035850524902,0.90625,0.3134501186327928,e6ead02fa9463b001365
RUN_S11_LATENT16_E05_CAP_200_300,110,2270,104,2186,10.169642448425293,1.0982142686843872,9.941964149475098,-0.022900736265702104,10.169642448425291,1.0982142686843872,-0.0229007362657021,e6ead02fa9463b001365
RUN_S11_LATENT16_E05_CAP_200_300,111,2284,111,2284,6.200892925262451,0.8377976417541504,9.505952835083008,0.34768317991467246,6.200892925262451,0.8377976417541504,0.3476831799146724,c6b714c0444773b352db
RUN_S11_LATENT16_E05_CAP_200_300,112,2298,111,2284,2.705357074737549,0.550595223903656,4.007440567016602,0.32491648235432424,2.705357074737549,0.550595223903656,0.3249164823543242,c6b714c0444773b352db
RUN_S11_LATENT16_E05_CAP_200_300,113,2312,111,2284,4.683035850524902,0.7544642686843872,4.796131134033203,0.023580523623672467,4.683035850524902,0.7544642686843872,0.0235805236236724,c6b714c0444773b352db
RUN_S11_LATENT16_E05_CAP_200_300,114,2326,111,2284,5.282738208770752,0.7708333134651184,6.517857074737549,0.18949769100552594,5.282738208770752,0.7708333134651184,0.1894976910055259,c6b714c0444773b352db
RUN_S11_LATENT16_E05_CAP_200_300,115,2340,111,2284,7.010416507720947,0.9479166865348816,8.950892448425293,0.21679133694045538,7.010416507720947,0.9479166865348816,0.2167913369404553,c6b714c0444773b352db
RUN_S11_LATENT16_E05_CAP_200_300,116,2354,111,2284,3.4419643878936768,0.668154776096344,3.532738208770752,0.025695031874060303,3.4419643878936768,0.668154776096344,0.0256950318740603,c6b714c0444773b352db
RUN_S11_LATENT16_E05_CAP_200_300,117,2368,111,2284,3.9940476417541504,0.6875,5.720238208770752,0.3017690005234154,3.9940476417541504,0.6875,0.3017690005234154,c6b714c0444773b352db
RUN_S11_LATENT16_E05_CAP_200_300,118,2382,118,2382,2.361607074737549,0.5669642686843872,3.4627976417541504,0.3180060404739017,2.361607074737549,0.5669642686843872,0.3180060404739017,59c0def44a4d411265f7
RUN_S11_LATENT16_E05_CAP_200_300,119,2396,118,2382,3.511904716491699,0.6904761791229248,5.235118865966797,0.3291642832940457,3.511904716491699,0.6904761791229248,0.3291642832940457,59c0def44a4d411265f7
RUN_S11_LATENT16_E05_CAP_200_300,120,2410,118,2382,6.0535712242126465,0.9285714030265808,7.824404716491699,0.2263218169871276,6.0535712242126465,0.9285714030265808,0.2263218169871276,59c0def44a4d411265f7
RUN_S11_LATENT16_E05_CAP_200_300,121,2424,118,2382,5.2410712242126465,0.9910714030265808,6.598214149475098,0.20568337045720386,5.2410712242126465,0.9910714030265808,0.2056833704572038,59c0def44a4d411265f7
RUN_S11_LATENT16_E05_CAP_200_300,122,2438,118,2382,4.376488208770752,0.6622023582458496,5.095238208770752,0.14106308096896647,4.376488208770752,0.6622023582458496,0.1410630809689664,59c0def44a4d411265f7
RUN_S11_LATENT16_E05_CAP_200_300,123,2452,118,2382,5.358631134033203,0.6830357313156128,8.2306547164917,0.3489422994143886,5.358631134033203,0.6830357313156128,0.3489422994143886,59c0def44a4d411265f7
RUN_S11_LATENT16_E05_CAP_200_300,124,2466,118,2382,3.2455356121063232,0.6205357313156128,4.497023582458496,0.27829250778978387,3.2455356121063232,0.6205357313156128,0.2782925077897838,59c0def44a4d411265f7
RUN_S11_LATENT16_E05_CAP_200_300,125,2480,125,2480,4.041666507720947,0.7916666865348816,6.666666507720947,0.39375000938773175,4.041666507720947,0.7916666865348816,0.3937500093877317,15be3808ad712d49cba7
