target_idx,target,bucket,nonzero_rate,mean_y_true,total_y_true,n_valid_seeds,positive_seed_count,negative_seed_count,mean_skill,median_skill,std_skill,mean_mse,mean_naive_mse,mean_delta_mse,mean_mae,mean_observed,max_observed,beats_naive
80,C04AX,dense,1.0,6.715263518138261,9811.0,5,0,5,-0.08939694656488557,-0.06963740458015266,0.05970969260113573,0.39206318681318686,0.3598901098901099,0.03217307692307695,0.32961538461538464,7.291208791208791,12.0,False
220,N07AX02,dense,0.8898015058179329,7.844626967830253,11461.0,5,1,4,-0.09123020257826883,-0.09710174953959494,0.06660955994920711,1.6278516483516483,1.4917582417582418,0.13609340659340652,0.7714285714285716,11.07967032967033,18.0,False
84,C07AB07,dense,0.7180013689253936,2.378507871321013,3475.0,5,0,5,-0.09127777777777787,-0.08260101010101017,0.07039233047372047,0.29680357142857144,0.27197802197802196,0.02482554945054948,0.2687087912087912,3.728021978021978,7.0,False
185,N03AX14,dense,1.0,7.901437371663245,11544.0,5,1,4,-0.09597815533980589,-0.06501213592233013,0.08252503673885243,0.6202513736263737,0.5659340659340659,0.054317307692307734,0.48134615384615387,8.656593406593407,12.0,False
11,A03FA07,dense,1.0,10.373716632443532,15156.0,5,1,4,-0.09842608695652173,-0.10770652173913042,0.06639654236128664,1.0410906593406595,0.9478021978021978,0.09328846153846156,0.6314835164835164,9.851648351648352,15.0,False
111,G04CA02,dense,1.0,17.744695414099933,25925.0,5,1,4,-0.10448659305993688,-0.03585567823343849,0.20412310914904958,0.9618743131868133,0.8708791208791208,0.09099519230769229,0.6306181318681319,16.703296703296704,22.0,False
29,A10BA02,dense,1.0,13.931553730321697,20354.0,5,0,5,-0.11212640163098872,-0.04691641182466855,0.11550437229377662,1.4986208791208793,1.3475274725274726,0.1510934065934065,0.7846428571428572,14.831043956043956,20.0,False
138,J01GB06,sparse,0.3490759753593429,0.6885694729637235,1006.0,5,0,5,-0.11698710865561694,-0.11058471454880303,0.11784410817677056,0.8331373626373626,0.7458791208791209,0.08725824175824175,0.494532967032967,0.8035714285714286,6.0,False
128,J01DB04,sparse,0.1054072553045859,0.1327857631759069,194.0,5,3,2,-0.11876890756302513,0.012815126050420345,0.28546327239843994,0.1828756868131868,0.16346153846153846,0.01941414835164834,0.15375,0.11401098901098901,2.0,False
124,J01AA08,sparse,0.37645448323066394,0.7173169062286106,1048.0,5,0,5,-0.11962420382165603,-0.10740445859872616,0.08471555223845616,0.24145741758241757,0.2156593406593407,0.025798076923076924,0.19123626373626373,1.245879120879121,3.0,False
174,N02AJ13,dense,1.0,28.654346338124572,41864.0,5,0,5,-0.12185467554897604,-0.16976745620528,0.10375294334123138,6.245710164835165,5.5673076923076925,0.6784024725274724,1.6030494505494506,24.938186813186814,33.0,False
208,N06AX05,dense,1.0,10.613963039014374,15507.0,5,0,5,-0.1248948863636365,-0.12860085227272755,0.04328481509152036,0.5439052197802199,0.48351648351648346,0.060388736263736344,0.4240659340659342,10.024725274725276,13.0,False
203,N05CF02,dense,1.0,2.9034907597535935,4242.0,5,0,5,-0.12619940476190467,-0.12101190476190449,0.08625014544603886,0.2598921703296703,0.23076923076923078,0.029122939560439536,0.2462774725274725,2.552197802197802,5.0,False
75,C03AA03,dense,0.9917864476386037,5.094455852156058,7443.0,5,1,4,-0.12868149882903984,-0.08519320843091327,0.14598499718925234,0.6620151098901099,0.5865384615384616,0.07547664835164836,0.4670054945054945,5.03434065934066,10.0,False
81,C05CX,dense,0.7084188911704312,3.028062970568104,4424.0,5,0,5,-0.1298067375886524,-0.11914007092198586,0.06878981932575548,0.4376449175824176,0.3873626373626374,0.05028228021978021,0.3141895604395605,5.565934065934066,10.0,False
237,R06AB04,dense,0.9295003422313484,10.674880219028063,15596.0,5,1,4,-0.1306855022831051,-0.09857163242009137,0.15010485462172257,2.721100274725275,2.4065934065934065,0.31450686813186823,1.2090659340659342,12.516483516483516,23.0,False
178,N02BF01,dense,1.0,4.654346338124572,6800.0,5,0,5,-0.1307272727272728,-0.13934090909090902,0.060274431044238054,0.3417032967032967,0.3021978021978022,0.03950549450549452,0.29923076923076924,4.351648351648351,10.0,False
45,B01AC04,dense,1.0,12.78507871321013,18679.0,5,0,5,-0.13223333333333326,-0.1572013888888888,0.08520379093292856,1.1197912087912087,0.989010989010989,0.1307802197802197,0.7170879120879121,10.31043956043956,15.0,False
145,J01XD01,sparse,0.18275154004106775,0.20191649555099248,295.0,5,0,5,-0.13354705882352952,-0.13579411764705895,0.13516324848622688,0.2647019230769231,0.23351648351648352,0.031185439560439576,0.16645604395604396,0.15384615384615385,3.0,False
163,M03BX01,dense,1.0,4.96167008898015,7249.0,5,0,5,-0.137809090909091,-0.14118181818181852,0.10443546783611762,0.25788255494505496,0.22664835164835165,0.031234203296703324,0.2528159340659341,5.031593406593407,9.0,False
148,J04AB02,sparse,0.3470225872689938,0.37097878165639975,542.0,5,0,5,-0.14004838709677422,-0.10096774193548397,0.11569159885568896,0.04854601648351649,0.042582417582417584,0.0059635989010989,0.045233516483516485,0.4024725274725275,2.0,False
202,N05CD05,dense,1.0,15.715947980835045,22961.0,5,0,5,-0.14083979974968702,-0.051367334167709666,0.15165540288552684,1.2521030219780218,1.0975274725274726,0.15457554945054933,0.7944505494505495,14.537087912087912,24.0,False
199,N05BA12,dense,1.0,8.491444216290212,12406.0,5,1,4,-0.14854123711340209,-0.04027614138438884,0.17610748206601445,1.071235576923077,0.9326923076923077,0.13854326923076926,0.5727884615384615,10.19368131868132,20.0,False
205,N06AA10,sparse,0.6112251882272416,0.9137577002053389,1335.0,5,0,5,-0.15017105263157898,-0.047083333333333366,0.21708353570615277,0.1801092032967033,0.1565934065934066,0.02351579670329671,0.14482142857142857,1.39010989010989,4.0,False
78,C03DA01,dense,0.9623545516769336,2.0629705681040384,3014.0,5,0,5,-0.15111100569259966,-0.1268927893738141,0.12316139830419146,0.8332905219780219,0.7239010989010989,0.10938942307692309,0.5186675824175824,2.809065934065934,7.0,False
