seed,target_idx,target,bucket,nonzero_rate,mean_y_true,total_y_true,n_rows,mse,naive_mse,mae,mean_observed,max_observed,skill,delta_mse
456,12,C01EA01,sparse,0.01564333202972233,0.03402424716464607,87.0,1820,0.07417582417582418,0.09835164835164835,0.03241758241758242,0.03241758241758242,5.0,0.24581005586592175,-0.024175824175824173
456,13,C07AG01,ultra,0.001564333202972233,0.001564333202972233,4.0,1820,0.0005494505494505495,0.0005494505494505495,0.0005494505494505495,0.0005494505494505495,1.0,0.0,0.0
456,14,C08CA04,ultra,0.0019554165037152915,0.0023464998044583495,6.0,1820,0.0,0.0,0.0,0.0,0.0,,0.0
456,15,D11AH05,sparse,0.1020727414939382,0.15056707078607742,385.0,1820,0.8830535714285714,1.1851648351648352,0.4342032967032967,0.21043956043956044,5.0,0.2549107556791841,-0.30211126373626374
456,16,H02AB02,dense,0.7989831834180681,10.864294094642158,27780.0,1820,64.11053846153845,77.8565934065934,5.469615384615385,7.812637362637362,58.0,0.17655608014170887,-13.74605494505495
456,17,H02AB04,ultra,0.0007821666014861165,0.0007821666014861165,2.0,1820,0.001098901098901099,0.007692307692307693,0.001098901098901099,0.001098901098901099,1.0,0.8571428571428572,-0.006593406593406594
456,18,H02AB08,sparse,0.20258114978490419,0.2835353930387172,725.0,1820,0.7370837912087912,0.7335164835164835,0.45601648351648355,0.2434065934065934,3.0,-0.004863295880149776,0.0035673076923077307
456,19,J01CR02,sparse,0.15526007039499412,0.19554165037152912,500.0,1820,0.3325315934065934,0.310989010989011,0.27464285714285713,0.13296703296703297,3.0,-0.06927120141342757,0.02154258241758239
456,20,J01DC02,sparse,0.08017207665232695,0.6253421978881502,1599.0,1820,6.90207554945055,6.945604395604396,0.8267307692307693,0.85,18.0,0.006267107032671415,-0.04352884615384589
456,21,J01DC05,sparse,0.4337113805240516,3.147829487680876,8049.0,1820,29.751847527472528,36.322527472527476,3.796565934065934,4.093956043956044,22.0,0.1808982029134586,-6.570679945054948
456,22,J01DC07,sparse,0.00899491591709034,0.03245991396167384,83.0,1820,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,1.0,0.0,0.0
456,23,J01DC09,sparse,0.16151740320688307,1.1650371529135706,2979.0,1820,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,1.0,0.0,0.0
456,24,J01DC14,ultra,0.0011732499022291747,0.0011732499022291747,3.0,1820,0.0005494505494505495,0.0005494505494505495,0.0005494505494505495,0.0005494505494505495,1.0,0.0,0.0
456,25,J01DD04,ultra,0.004301916308173641,0.004301916308173641,11.0,1820,0.006043956043956044,0.013736263736263736,0.006043956043956044,0.006043956043956044,1.0,0.56,-0.007692307692307692
456,26,J01GB03,sparse,0.34728197105983577,2.5189675400860385,6441.0,1820,17.558119505494506,19.747252747252748,2.5652472527472527,3.5087912087912088,21.0,0.11085760990539784,-2.189133241758242
456,27,J01GB07,sparse,0.4657802111849824,5.511928040672664,14094.0,1820,16.079993131868132,19.752197802197802,1.9578846153846154,3.3807692307692307,29.0,0.18591372499930459,-3.67220467032967
456,28,J01MA02,sparse,0.06570199452483379,0.07235041063746578,185.0,1820,0.239875,0.27692307692307694,0.19826923076923078,0.0978021978021978,3.0,0.13378472222222226,-0.037048076923076934
456,29,M01AB05,dense,0.7704341024638248,4.764567852952679,12183.0,1820,35.291267857142856,41.72857142857143,4.033489010989011,5.102197802197802,37.0,0.15426609038000683,-6.437303571428572
456,30,M01AB15,sparse,0.1396167383652718,0.31795072350410636,813.0,1820,0.5612417582417583,0.5637362637362637,0.26,0.25934065934065936,7.0,0.004424951267056443,-0.0024945054945054723
456,31,M03AB01,ultra,0.003910833007430583,0.016816581931951506,43.0,1820,0.0,0.0,0.0,0.0,0.0,,0.0
456,32,M03AC09,ultra,0.004692999608916699,0.023464998044583497,60.0,1820,0.0,0.0,0.0,0.0,0.0,,0.0
456,33,N01AH01,sparse,0.005475166210402816,0.02072741493938209,53.0,1820,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,1.0,0.0,0.0
456,34,N01AH06,sparse,0.014470082127493155,0.019554165037152915,50.0,1820,0.015384615384615385,0.015384615384615385,0.015384615384615385,0.015384615384615385,1.0,0.0,0.0
456,35,N01AX07,sparse,0.01994524833789597,0.02033633163863903,52.0,1820,0.05798214285714286,0.07692307692307693,0.057170329670329666,0.02857142857142857,2.0,0.2462321428571429,-0.01894093406593407
456,36,N01AX10,sparse,0.05240516229956981,0.07352366053969496,188.0,1820,0.08078846153846153,0.07967032967032966,0.0804945054945055,0.0543956043956044,2.0,-0.014034482758620737,0.0011181318681318664
456,37,N01BB02,sparse,0.032068830660930775,0.04732107938991005,121.0,1820,0.06396565934065934,0.06318681318681318,0.06491758241758241,0.03461538461538462,1.0,-0.01232608695652182,0.0007788461538461577
456,38,N01BB52,dense,0.7059053578412202,3.501759874853344,8954.0,1820,15.723495879120879,17.23076923076923,2.8135439560439557,3.778021978021978,26.0,0.08747568558673469,-1.507273351648351
456,39,N02AB02,ultra,0.004301916308173641,0.009385999217833398,24.0,1820,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,1.0,0.0,0.0
456,40,N02AX02,dense,0.7446226046147829,5.60735236605397,14338.0,1820,17.240951923076924,20.92032967032967,2.8040934065934064,3.25989010989011,31.0,0.17587570584372947,-3.6793777472527474
456,41,N05BA01,sparse,0.16699256941728588,0.20766523269456394,531.0,1820,0.7342046703296704,0.7313186813186813,0.479478021978022,0.28186813186813187,3.0,-0.003946280991735662,0.0028859890109891317
456,42,N05CD08,sparse,0.05318732890105592,0.07352366053969496,188.0,1820,0.1031346153846154,0.1021978021978022,0.0984065934065934,0.056043956043956046,3.0,-0.009166666666666767,0.0009368131868131985
456,43,N07AA01,ultra,0.004692999608916699,0.023464998044583497,60.0,1820,0.0,0.0,0.0,0.0,0.0,,0.0
456,44,R03CA02,ultra,0.002737583105201408,0.002737583105201408,7.0,1820,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,0.0038461538461538464,1.0,0.0,0.0
456,45,R05CB06,sparse,0.05279624560031287,0.06570199452483379,168.0,1820,0.3263736263736264,0.3263736263736264,0.210989010989011,0.056043956043956046,4.0,0.0,0.0
456,46,R06AB04,sparse,0.4743840438013297,1.5420414548298789,3943.0,1820,4.147008241758242,5.05989010989011,1.3524175824175824,1.415934065934066,12.0,0.18041535454446722,-0.9128818681318673
456,47,V03AB25,ultra,0.0007821666014861165,0.0007821666014861165,2.0,1820,0.001098901098901099,0.001098901098901099,0.001098901098901099,0.001098901098901099,1.0,0.0,0.0
789,0,A02BA01,sparse,0.059053578412201796,0.07195932733672272,184.0,1820,0.3378104395604396,0.33681318681318684,0.22434065934065936,0.06208791208791209,4.0,-0.0029608482871126274,0.0009972527472527637
789,1,A03AB02,sparse,0.03637074696910442,0.05631599530700039,144.0,1820,0.06164972527472527,0.06153846153846154,0.061785714285714284,0.03296703296703297,1.0,-0.0018080357142855608,0.00011126373626373087
789,2,A03FA01,sparse,0.2334767305436058,0.3038717246773563,777.0,1820,0.6595700549450549,0.6362637362637362,0.44436813186813184,0.25274725274725274,3.0,-0.03662996545768582,0.023306318681318716
789,3,A04AA01,sparse,0.009777082518576457,0.02972233085647243,76.0,1820,0.006043956043956044,0.006043956043956044,0.004945054945054945,0.004945054945054945,2.0,0.0,0.0
789,4,A10AB05,ultra,0.00039108330074305825,0.00039108330074305825,1.0,1820,0.0,0.0,0.0,0.0,0.0,,0.0
